"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_0680","group7","ortho_id",1,1437,53,77774,1.02118406751917,0.628043910475802,1,"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I"
"clust_0680","group2","ortho_id",3,4784,51,74427,0.915145683214958,1,1,"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I"
"clust_0680","group1","ortho_id",2,3076,52,76135,0.951973542659686,1,1,"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I"
"clust_0680","group4","ortho_id",1,2014,53,77197,0.72321294288732,1,1,"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I"
"clust_0680","group5","ortho_id",34,43216,20,35995,1.41593668655971,0.222292062931223,0.807887702505059,"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I"
"clust_0680","group6","ortho_id",5,9262,49,69949,0.7706470246606,0.831126317504566,1,"GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I"
"clust_0681","group4","ortho_id",1,2014,53,77197,0.72321294288732,1,1,"FIG00424410: hypothetical protein"
"clust_0681","group2","ortho_id",3,4784,51,74427,0.915145683214958,1,1,"FIG00424410: hypothetical protein"
"clust_0681","group1","ortho_id",2,3076,52,76135,0.951973542659686,1,1,"FIG00424410: hypothetical protein"
"clust_0681","group6","ortho_id",5,9262,49,69949,0.7706470246606,0.831126317504566,1,"FIG00424410: hypothetical protein"
"clust_0681","group5","ortho_id",35,43215,19,35996,1.53437267676707,0.135181722621175,0.641322183488491,"FIG00424410: hypothetical protein"
"clust_0681","group3","ortho_id",8,15422,46,63789,0.719350811191677,0.491953189062838,1,"FIG00424410: hypothetical protein"
"clust_0681","group7","ortho_id",0,1438,54,77773,0,1,1,"FIG00424410: hypothetical protein"
"clust_0682","group3","ortho_id",8,15422,46,63789,0.719350811191677,0.491953189062838,1,"FIG00672362: hypothetical protein"
"clust_0682","group4","ortho_id",1,2014,53,77197,0.72321294288732,1,1,"FIG00672362: hypothetical protein"
"clust_0682","group6","ortho_id",5,9262,49,69949,0.7706470246606,0.831126317504566,1,"FIG00672362: hypothetical protein"
"clust_0682","group7","ortho_id",1,1437,53,77774,1.02118406751917,0.628043910475802,1,"FIG00672362: hypothetical protein"
"clust_0682","group2","ortho_id",3,4784,51,74427,0.915145683214958,1,1,"FIG00672362: hypothetical protein"
"clust_0682","group5","ortho_id",34,43216,20,35995,1.41593668655971,0.222292062931223,0.807887702505059,"FIG00672362: hypothetical protein"
"clust_0682","group1","ortho_id",2,3076,52,76135,0.951973542659686,1,1,"FIG00672362: hypothetical protein"
"clust_0683","group4","ortho_id",2,2013,51,77199,1.50388885063875,0.391444061023008,1,"N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)"
"clust_0683","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)"
"clust_0683","group3","ortho_id",16,15414,37,63798,1.78980492069759,0.0559496047976405,0.377078477388254,"N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)"
"clust_0683","group2","ortho_id",0,4787,53,74425,0,0.0761603765263237,0.458248083696698,"N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)"
"clust_0683","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)"
"clust_0683","group7","ortho_id",0,1438,53,77774,0,1,1,"N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)"
"clust_0683","group5","ortho_id",28,43222,25,35990,0.932614604997591,0.890426238811734,1,"N-acetylglucosamine-6-phosphate deacetylase (EC 3.5.1.25)"
"clust_0684","group7","ortho_id",0,1438,53,77774,0,1,1,"probable permease protein of ABC transporter system"
"clust_0684","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"probable permease protein of ABC transporter system"
"clust_0684","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"probable permease protein of ABC transporter system"
"clust_0684","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"probable permease protein of ABC transporter system"
"clust_0684","group5","ortho_id",35,43215,18,35997,1.6196592758155,0.0991247723710074,0.521023580674901,"probable permease protein of ABC transporter system"
"clust_0684","group1","ortho_id",1,3077,52,76135,0.475835065820936,0.724237998161432,1,"probable permease protein of ABC transporter system"
"clust_0684","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"probable permease protein of ABC transporter system"
"clust_0685","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)"
"clust_0685","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)"
"clust_0685","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)"
"clust_0685","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)"
"clust_0685","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)"
"clust_0685","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)"
"clust_0685","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)"
"clust_0686","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"FIG00672430: hypothetical protein"
"clust_0686","group7","ortho_id",0,1438,53,77774,0,1,1,"FIG00672430: hypothetical protein"
"clust_0686","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"FIG00672430: hypothetical protein"
"clust_0686","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"FIG00672430: hypothetical protein"
"clust_0686","group5","ortho_id",34,43216,19,35996,1.49049969007939,0.170100713506277,0.761847291772141,"FIG00672430: hypothetical protein"
"clust_0686","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"FIG00672430: hypothetical protein"
"clust_0686","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"FIG00672430: hypothetical protein"
"clust_0687","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Phosphohistidine phosphatase SixA"
"clust_0687","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"Phosphohistidine phosphatase SixA"
"clust_0687","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"Phosphohistidine phosphatase SixA"
"clust_0687","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"Phosphohistidine phosphatase SixA"
"clust_0687","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"Phosphohistidine phosphatase SixA"
"clust_0687","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"Phosphohistidine phosphatase SixA"
"clust_0687","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"Phosphohistidine phosphatase SixA"
"clust_0688","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"competence protein"
"clust_0688","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"competence protein"
"clust_0688","group2","ortho_id",0,4787,53,74425,0,0.0761603765263237,0.458248083696698,"competence protein"
"clust_0688","group5","ortho_id",36,43214,17,35998,1.7640194018832,0.0538638679925563,0.364918588840159,"competence protein"
"clust_0688","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"competence protein"
"clust_0688","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"competence protein"
"clust_0688","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"competence protein"
"clust_0689","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_0689","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_0689","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_0689","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_0689","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_0689","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_0689","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"Histone acetyltransferase HPA2 and related acetyltransferases"
"clust_0690","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"metallopeptidase"
"clust_0690","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"metallopeptidase"
"clust_0690","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"metallopeptidase"
"clust_0690","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"metallopeptidase"
"clust_0690","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"metallopeptidase"
"clust_0690","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"metallopeptidase"
"clust_0690","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"metallopeptidase"
"clust_0691","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"putative helicase"
"clust_0691","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"putative helicase"
"clust_0691","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"putative helicase"
"clust_0691","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"putative helicase"
"clust_0691","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"putative helicase"
"clust_0691","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"putative helicase"
"clust_0691","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"putative helicase"
"clust_0692","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"SSU ribosomal protein S12p (S23e)"
"clust_0692","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"SSU ribosomal protein S12p (S23e)"
"clust_0692","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"SSU ribosomal protein S12p (S23e)"
"clust_0692","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"SSU ribosomal protein S12p (S23e)"
"clust_0692","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"SSU ribosomal protein S12p (S23e)"
"clust_0692","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"SSU ribosomal protein S12p (S23e)"
"clust_0692","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"SSU ribosomal protein S12p (S23e)"
"clust_0693","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"ABC transporter ATP-binding protein"
"clust_0693","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"ABC transporter ATP-binding protein"
"clust_0693","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"ABC transporter ATP-binding protein"
"clust_0693","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"ABC transporter ATP-binding protein"
"clust_0693","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"ABC transporter ATP-binding protein"
"clust_0693","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"ABC transporter ATP-binding protein"
"clust_0693","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"ABC transporter ATP-binding protein"
"clust_0694","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"possible transport protein"
"clust_0694","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"possible transport protein"
"clust_0694","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"possible transport protein"
"clust_0694","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"possible transport protein"
"clust_0694","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"possible transport protein"
"clust_0694","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"possible transport protein"
"clust_0694","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"possible transport protein"
"clust_0695","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"COG0536: GTP-binding protein Obg"
"clust_0695","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"COG0536: GTP-binding protein Obg"
"clust_0695","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"COG0536: GTP-binding protein Obg"
"clust_0695","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"COG0536: GTP-binding protein Obg"
"clust_0695","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"COG0536: GTP-binding protein Obg"
"clust_0695","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"COG0536: GTP-binding protein Obg"
"clust_0695","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"COG0536: GTP-binding protein Obg"
"clust_0696","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"Ribonuclease P protein component (EC 3.1.26.5)"
"clust_0696","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"Ribonuclease P protein component (EC 3.1.26.5)"
"clust_0696","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"Ribonuclease P protein component (EC 3.1.26.5)"
"clust_0696","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Ribonuclease P protein component (EC 3.1.26.5)"
"clust_0696","group7","ortho_id",0,1438,53,77774,0,1,1,"Ribonuclease P protein component (EC 3.1.26.5)"
"clust_0696","group5","ortho_id",34,43216,19,35996,1.49049969007939,0.170100713506277,0.761847291772141,"Ribonuclease P protein component (EC 3.1.26.5)"
"clust_0696","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"Ribonuclease P protein component (EC 3.1.26.5)"
"clust_0697","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"glutamyl-Q-tRNA synthetase"
"clust_0697","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"glutamyl-Q-tRNA synthetase"
"clust_0697","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"glutamyl-Q-tRNA synthetase"
"clust_0697","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"glutamyl-Q-tRNA synthetase"
"clust_0697","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"glutamyl-Q-tRNA synthetase"
"clust_0697","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"glutamyl-Q-tRNA synthetase"
"clust_0697","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"glutamyl-Q-tRNA synthetase"
"clust_0698","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"Ribonucleotide reduction protein NrdI"
"clust_0698","group5","ortho_id",34,43216,19,35996,1.49049969007939,0.170100713506277,0.761847291772141,"Ribonucleotide reduction protein NrdI"
"clust_0698","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"Ribonucleotide reduction protein NrdI"
"clust_0698","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"Ribonucleotide reduction protein NrdI"
"clust_0698","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"Ribonucleotide reduction protein NrdI"
"clust_0698","group1","ortho_id",1,3077,52,76135,0.475835065820936,0.724237998161432,1,"Ribonucleotide reduction protein NrdI"
"clust_0698","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Ribonucleotide reduction protein NrdI"
"clust_0699","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"Branched-chain amino acid transport system carrier protein"
"clust_0699","group7","ortho_id",0,1438,53,77774,0,1,1,"Branched-chain amino acid transport system carrier protein"
"clust_0699","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Branched-chain amino acid transport system carrier protein"
"clust_0699","group5","ortho_id",35,43215,18,35997,1.6196592758155,0.0991247723710074,0.521023580674901,"Branched-chain amino acid transport system carrier protein"
"clust_0699","group1","ortho_id",1,3077,52,76135,0.475835065820936,0.724237998161432,1,"Branched-chain amino acid transport system carrier protein"
"clust_0699","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"Branched-chain amino acid transport system carrier protein"
"clust_0699","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"Branched-chain amino acid transport system carrier protein"
"clust_0700","group6","ortho_id",5,9262,48,69950,0.786718819184377,0.830016603523059,1,"Cell division initiation protein DivIVA"
"clust_0700","group5","ortho_id",33,43217,20,35995,1.37426048523522,0.273097962681969,0.922875901608725,"Cell division initiation protein DivIVA"
"clust_0700","group7","ortho_id",1,1437,52,77775,1.04084825449792,0.621166639707476,1,"Cell division initiation protein DivIVA"
"clust_0700","group3","ortho_id",8,15422,45,63790,0.735347311181942,0.491378958700467,1,"Cell division initiation protein DivIVA"
"clust_0700","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Cell division initiation protein DivIVA"
"clust_0700","group1","ortho_id",2,3076,51,76136,0.970652290484052,1,1,"Cell division initiation protein DivIVA"
"clust_0700","group2","ortho_id",3,4784,50,74428,0.933461447816883,1,1,"Cell division initiation protein DivIVA"
"clust_0701","group4","ortho_id",1,2014,52,77198,0.737130361004487,1,1,"Protease II (EC 3.4.21.83)"
