"Category","Group","Database","a","b","c","d","Odds ratio","p-value","q-value","Product"
"clust_1541","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"ABC transporter permease protein"
"clust_1541","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"ABC transporter permease protein"
"clust_1541","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"ABC transporter permease protein"
"clust_1542","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Thiamin ABC transporter, transmembrane component"
"clust_1542","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Thiamin ABC transporter, transmembrane component"
"clust_1542","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Thiamin ABC transporter, transmembrane component"
"clust_1543","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)"
"clust_1543","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)"
"clust_1543","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Sulfate and thiosulfate import ATP-binding protein CysA (EC 3.6.3.25)"
"clust_1544","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"hypothetical protein"
"clust_1544","group3","ortho_id",10,15420,6,63829,6.89870359884708,0.00019531402692995,0.00494063308549584,"hypothetical protein"
"clust_1545","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"glycosyl transferase group 1"
"clust_1545","group3","ortho_id",10,15420,6,63829,6.89870359884708,0.00019531402692995,0.00494063308549584,"glycosyl transferase group 1"
"clust_1546","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"possible ATP binding protein of ABC transporter"
"clust_1546","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"possible ATP binding protein of ABC transporter"
"clust_1546","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"possible ATP binding protein of ABC transporter"
"clust_1547","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"FIG00424277: hypothetical protein"
"clust_1547","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"FIG00424277: hypothetical protein"
"clust_1547","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"FIG00424277: hypothetical protein"
"clust_1548","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"hypothetical protein"
"clust_1548","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"hypothetical protein"
"clust_1548","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"hypothetical protein"
"clust_1549","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"NADPH:quinone oxidoreductases or alcohol dehydrogenase"
"clust_1549","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"NADPH:quinone oxidoreductases or alcohol dehydrogenase"
"clust_1549","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"NADPH:quinone oxidoreductases or alcohol dehydrogenase"
"clust_1550","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Aldehyde dehydrogenase (EC 1.2.1.3)"
"clust_1550","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Aldehyde dehydrogenase (EC 1.2.1.3)"
"clust_1550","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Aldehyde dehydrogenase (EC 1.2.1.3)"
"clust_1551","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Probable Na+ dependent transporter possibly for ileal bile acids"
"clust_1551","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Probable Na+ dependent transporter possibly for ileal bile acids"
"clust_1551","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Probable Na+ dependent transporter possibly for ileal bile acids"
"clust_1552","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Transcriptional regulator"
"clust_1552","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Transcriptional regulator"
"clust_1552","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Transcriptional regulator"
"clust_1553","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"CrcB protein"
"clust_1553","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"CrcB protein"
"clust_1553","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"CrcB protein"
"clust_1554","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps"
"clust_1554","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps"
"clust_1554","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Multi antimicrobial extrusion protein (Na(+)/drug antiporter), MATE family of MDR efflux pumps"
"clust_1555","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"FIG00426069: hypothetical protein"
"clust_1555","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"FIG00426069: hypothetical protein"
"clust_1555","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"FIG00426069: hypothetical protein"
"clust_1556","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"FIG00424816: hypothetical protein"
"clust_1556","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"FIG00424816: hypothetical protein"
"clust_1556","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"FIG00424816: hypothetical protein"
"clust_1557","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"FIG00424448: hypothetical protein"
"clust_1557","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"FIG00424448: hypothetical protein"
"clust_1558","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"putative acyltransferase"
"clust_1558","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"putative acyltransferase"
"clust_1558","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"putative acyltransferase"
"clust_1559","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"lactoylglutathione lyase"
"clust_1559","group3","ortho_id",7,15423,9,63826,3.2183621270348,0.023154728227859,0.205960227964261,"lactoylglutathione lyase"
"clust_1559","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"lactoylglutathione lyase"
"clust_1560","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"COG family: phosphoserine phosphatase"
"clust_1560","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"COG family: phosphoserine phosphatase"
"clust_1560","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"COG family: phosphoserine phosphatase"
"clust_1561","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Nicotinamidase (EC 3.5.1.19)"
"clust_1561","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Nicotinamidase (EC 3.5.1.19)"
"clust_1561","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Nicotinamidase (EC 3.5.1.19)"
"clust_1562","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Permeases of the major facilitator superfamily"
"clust_1562","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Permeases of the major facilitator superfamily"
"clust_1562","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Permeases of the major facilitator superfamily"
"clust_1563","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Hydrolase (HAD superfamily)"
"clust_1563","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Hydrolase (HAD superfamily)"
"clust_1563","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Hydrolase (HAD superfamily)"
"clust_1564","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"hypothetical protein"
"clust_1564","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"hypothetical protein"
"clust_1564","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"hypothetical protein"
"clust_1565","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"protein of unknown function DUF159"
"clust_1565","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"protein of unknown function DUF159"
"clust_1565","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"protein of unknown function DUF159"
"clust_1566","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Glycopeptide antibiotics resistance protein"
"clust_1566","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Glycopeptide antibiotics resistance protein"
"clust_1566","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Glycopeptide antibiotics resistance protein"
"clust_1567","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Cysteine desulfurase (EC 2.8.1.7)"
"clust_1567","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Cysteine desulfurase (EC 2.8.1.7)"
"clust_1567","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Cysteine desulfurase (EC 2.8.1.7)"
"clust_1568","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)"
"clust_1568","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)"
"clust_1568","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Quinolinate phosphoribosyltransferase [decarboxylating] (EC 2.4.2.19)"
"clust_1569","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"L-aspartate oxidase (EC 1.4.3.16)"
"clust_1569","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"L-aspartate oxidase (EC 1.4.3.16)"
"clust_1569","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"L-aspartate oxidase (EC 1.4.3.16)"
"clust_1570","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Quinolinate synthetase (EC 2.5.1.72)"
"clust_1570","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Quinolinate synthetase (EC 2.5.1.72)"
"clust_1570","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Quinolinate synthetase (EC 2.5.1.72)"
"clust_1571","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Segregation and condensation protein B"
"clust_1571","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Segregation and condensation protein B"
"clust_1571","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Segregation and condensation protein B"
"clust_1572","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Segregation and condensation protein A"
"clust_1572","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Segregation and condensation protein A"
"clust_1572","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Segregation and condensation protein A"
"clust_1573","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Chromosome partition protein smc"
"clust_1573","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Chromosome partition protein smc"
"clust_1573","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Chromosome partition protein smc"
"clust_1574","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Arabinose efflux permease"
"clust_1574","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Arabinose efflux permease"
"clust_1574","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Arabinose efflux permease"
"clust_1575","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Acylphosphate phosphohydrolase (EC 3.6.1.7), putative"
"clust_1575","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Acylphosphate phosphohydrolase (EC 3.6.1.7), putative"
"clust_1575","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Acylphosphate phosphohydrolase (EC 3.6.1.7), putative"
"clust_1576","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)"
"clust_1576","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)"
"clust_1576","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"D-3-phosphoglycerate dehydrogenase (EC 1.1.1.95)"
"clust_1577","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Transcriptional regulator, TetR family"
"clust_1578","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"probable glucosyl transferase"
"clust_1578","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"probable glucosyl transferase"
"clust_1578","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"probable glucosyl transferase"
"clust_1579","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"NAD(P)H oxidoreductase YRKL (EC 1.6.99.-) @ Putative NADPH-quinone reductase (modulator of drug activity B) @ Flavodoxin 2"
"clust_1579","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"NAD(P)H oxidoreductase YRKL (EC 1.6.99.-) @ Putative NADPH-quinone reductase (modulator of drug activity B) @ Flavodoxin 2"
"clust_1579","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"NAD(P)H oxidoreductase YRKL (EC 1.6.99.-) @ Putative NADPH-quinone reductase (modulator of drug activity B) @ Flavodoxin 2"
"clust_1580","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Exopolyphosphatase (EC 3.6.1.11)"
"clust_1580","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Exopolyphosphatase (EC 3.6.1.11)"
"clust_1580","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Exopolyphosphatase (EC 3.6.1.11)"
"clust_1581","group3","ortho_id",8,15422,8,63827,4.13859786970417,0.00589494690853703,0.071602630408526,"Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)"
"clust_1581","group5","ortho_id",0,43250,16,35999,0,3.29337780752255e-06,0.000195260577103773,"Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)"
"clust_1581","group6","ortho_id",5,9262,11,69987,3.43496516168342,0.0314871046230141,0.261366339910154,"Branched-chain amino acid transport system permease protein LivM (TC 3.A.1.4.1)"
