"cds_id"	"ortho_id"	"full_id"	"short_id"	"seq_id"	"strain_id"
"GV05|SEQ00862"	"clust_0805"	"fid|52547492|locus|VBIGarVag174900_0862|   Topoisomerase IV subunit B (EC 5.99.1.-)   [Gardnerella vaginalis 101]"	"fid|52547492|locus|VBIGarVag174900_0862"	"SEQ00862"	"Gardnerella vaginalis 101"
"GV05|SEQ00863"	"clust_0806"	"fid|52547494|locus|VBIGarVag174900_0863|   Permeases of the major facilitator superfamily   [Gardnerella vaginalis 101]"	"fid|52547494|locus|VBIGarVag174900_0863"	"SEQ00863"	"Gardnerella vaginalis 101"
"GV05|SEQ00871"	"clust_0807"	"fid|52547510|locus|VBIGarVag174900_0871|   GTP pyrophosphokinase (EC 2.7.6.5), (p)ppGpp synthetase I   [Gardnerella vaginalis 101]"	"fid|52547510|locus|VBIGarVag174900_0871"	"SEQ00871"	"Gardnerella vaginalis 101"
"GV05|SEQ00891"	"clust_0808"	"fid|52547550|locus|VBIGarVag174900_0891|   FIG00672362: hypothetical protein   [Gardnerella vaginalis 101]"	"fid|52547550|locus|VBIGarVag174900_0891"	"SEQ00891"	"Gardnerella vaginalis 101"
"GV05|SEQ00907"	"clust_0718"	"fid|52547592|locus|VBIGarVag174900_0907|   putative glutamate uptake system ATP-binding protein   [Gardnerella vaginalis 101]"	"fid|52547592|locus|VBIGarVag174900_0907"	"SEQ00907"	"Gardnerella vaginalis 101"
"GV05|SEQ00913"	"clust_0719"	"fid|52547604|locus|VBIGarVag174900_0913|   FIG00672430: hypothetical protein   [Gardnerella vaginalis 101]"	"fid|52547604|locus|VBIGarVag174900_0913"	"SEQ00913"	"Gardnerella vaginalis 101"
"GV05|SEQ00922"	"clust_0720"	"fid|52547622|locus|VBIGarVag174900_0922|   FIG00672230: hypothetical protein   [Gardnerella vaginalis 101]"	"fid|52547622|locus|VBIGarVag174900_0922"	"SEQ00922"	"Gardnerella vaginalis 101"
"GV05|SEQ00954"	"clust_0721"	"fid|52547686|locus|VBIGarVag174900_0954|   Aquaporin Z   [Gardnerella vaginalis 101]"	"fid|52547686|locus|VBIGarVag174900_0954"	"SEQ00954"	"Gardnerella vaginalis 101"
"GV05|SEQ00970"	"clust_0722"	"fid|52547718|locus|VBIGarVag174900_0970|   Manganese ABC transporter, periplasmic-binding protein SitA   [Gardnerella vaginalis 101]"	"fid|52547718|locus|VBIGarVag174900_0970"	"SEQ00970"	"Gardnerella vaginalis 101"
"GV05|SEQ00978"	"clust_0723"	"fid|52547734|locus|VBIGarVag174900_0978|   SSU ribosomal protein S20p   [Gardnerella vaginalis 101]"	"fid|52547734|locus|VBIGarVag174900_0978"	"SEQ00978"	"Gardnerella vaginalis 101"
"GV05|SEQ00981"	"clust_0724"	"fid|52547740|locus|VBIGarVag174900_0981|   LSU ribosomal protein L25p   [Gardnerella vaginalis 101]"	"fid|52547740|locus|VBIGarVag174900_0981"	"SEQ00981"	"Gardnerella vaginalis 101"
"GV05|SEQ01010"	"clust_0725"	"fid|52547801|locus|VBIGarVag174900_1010|   Phosphoserine phosphatase (EC 3.1.3.3)   [Gardnerella vaginalis 101]"	"fid|52547801|locus|VBIGarVag174900_1010"	"SEQ01010"	"Gardnerella vaginalis 101"
"GV05|SEQ01036"	"clust_0726"	"fid|52547853|locus|VBIGarVag174900_1036|   Transcription termination protein NusB   [Gardnerella vaginalis 101]"	"fid|52547853|locus|VBIGarVag174900_1036"	"SEQ01036"	"Gardnerella vaginalis 101"
"GV05|SEQ01042"	"clust_0727"	"fid|52547865|locus|VBIGarVag174900_1042|   Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)   [Gardnerella vaginalis 101]"	"fid|52547865|locus|VBIGarVag174900_1042"	"SEQ01042"	"Gardnerella vaginalis 101"
"GV05|SEQ01055"	"clust_0728"	"fid|52547891|locus|VBIGarVag174900_1055|   ATPase YjeE, predicted to have essential role in cell wall biosynthesis   [Gardnerella vaginalis 101]"	"fid|52547891|locus|VBIGarVag174900_1055"	"SEQ01055"	"Gardnerella vaginalis 101"
"GV05|SEQ01060"	"clust_0729"	"fid|52547901|locus|VBIGarVag174900_1060|   conserved hypothetical protein   [Gardnerella vaginalis 101]"	"fid|52547901|locus|VBIGarVag174900_1060"	"SEQ01060"	"Gardnerella vaginalis 101"
"GV05|SEQ01071"	"clust_0751"	"fid|52547926|locus|VBIGarVag174900_1071|   Manganese ABC transporter, inner membrane permease protein SitD   [Gardnerella vaginalis 101]"	"fid|52547926|locus|VBIGarVag174900_1071"	"SEQ01071"	"Gardnerella vaginalis 101"
"GV05|SEQ01077"	"clust_0750"	"fid|52547938|locus|VBIGarVag174900_1077|   Homoserine dehydrogenase (EC 1.1.1.3)   [Gardnerella vaginalis 101]"	"fid|52547938|locus|VBIGarVag174900_1077"	"SEQ01077"	"Gardnerella vaginalis 101"
"GV05|SEQ01085"	"clust_0749"	"fid|52547954|locus|VBIGarVag174900_1085|   LSU ribosomal protein L21p   [Gardnerella vaginalis 101]"	"fid|52547954|locus|VBIGarVag174900_1085"	"SEQ01085"	"Gardnerella vaginalis 101"
"GV05|SEQ01091"	"clust_0748"	"fid|52547968|locus|VBIGarVag174900_1091|   Transcription antitermination protein NusG   [Gardnerella vaginalis 101]"	"fid|52547968|locus|VBIGarVag174900_1091"	"SEQ01091"	"Gardnerella vaginalis 101"
"GV05|SEQ01099"	"clust_0747"	"fid|52547984|locus|VBIGarVag174900_1099|   Substrate-specific component BioY of biotin ECF transporter   [Gardnerella vaginalis 101]"	"fid|52547984|locus|VBIGarVag174900_1099"	"SEQ01099"	"Gardnerella vaginalis 101"
"GV05|SEQ01103"	"clust_0746"	"fid|52547992|locus|VBIGarVag174900_1103|   Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)   [Gardnerella vaginalis 101]"	"fid|52547992|locus|VBIGarVag174900_1103"	"SEQ01103"	"Gardnerella vaginalis 101"
"GV05|SEQ01120"	"clust_0006"	"fid|52548030|locus|VBIGarVag174900_1120|   Hydroxyethylthiazole kinase (EC 2.7.1.50)   [Gardnerella vaginalis 101]"	"fid|52548030|locus|VBIGarVag174900_1120"	"SEQ01120"	"Gardnerella vaginalis 101"
"GV05|SEQ01122"	"clust_0743"	"fid|52548034|locus|VBIGarVag174900_1122|   FIG00672025: hypothetical protein   [Gardnerella vaginalis 101]"	"fid|52548034|locus|VBIGarVag174900_1122"	"SEQ01122"	"Gardnerella vaginalis 101"
"GV05|SEQ01139"	"clust_0730"	"fid|52548116|locus|VBIGarVag174900_1139|   FIG00423926: hypothetical protein   [Gardnerella vaginalis 101]"	"fid|52548116|locus|VBIGarVag174900_1139"	"SEQ01139"	"Gardnerella vaginalis 101"
"GV05|SEQ01140"	"clust_0731"	"fid|52548118|locus|VBIGarVag174900_1140|   FIG00672472: hypothetical protein   [Gardnerella vaginalis 101]"	"fid|52548118|locus|VBIGarVag174900_1140"	"SEQ01140"	"Gardnerella vaginalis 101"
"GV05|SEQ01143"	"clust_0732"	"fid|52548124|locus|VBIGarVag174900_1143|   N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)   [Gardnerella vaginalis 101]"	"fid|52548124|locus|VBIGarVag174900_1143"	"SEQ01143"	"Gardnerella vaginalis 101"
"GV05|SEQ01151"	"clust_0733"	"fid|52548142|locus|VBIGarVag174900_1151|   Protein Implicated in DNA repair function with RecA and MutS   [Gardnerella vaginalis 101]"	"fid|52548142|locus|VBIGarVag174900_1151"	"SEQ01151"	"Gardnerella vaginalis 101"
"GV05|SEQ01186"	"clust_0734"	"fid|52548216|locus|VBIGarVag174900_1186|   Pyridoxine biosynthesis glutamine amidotransferase, glutaminase subunit (EC 2.4.2.-)   [Gardnerella vaginalis 101]"	"fid|52548216|locus|VBIGarVag174900_1186"	"SEQ01186"	"Gardnerella vaginalis 101"
"GV06|SEQ00009"	"clust_0014"	"fid|85488723|locus|VBIGarVag244004_0009|   FIG00672052: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85488723|locus|VBIGarVag244004_0009"	"SEQ00009"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00021"	"clust_0800"	"fid|85488747|locus|VBIGarVag244004_0021|   ABC transporter, ATP-binding protein   [Gardnerella vaginalis 1400E]"	"fid|85488747|locus|VBIGarVag244004_0021"	"SEQ00021"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00036"	"clust_0796"	"fid|85488777|locus|VBIGarVag244004_0036|   FIG00671967: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85488777|locus|VBIGarVag244004_0036"	"SEQ00036"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00075"	"clust_0797"	"fid|85488855|locus|VBIGarVag244004_0075|   Competence protein F homolog, phosphoribosyltransferase domain; protein YhgH required for utilization of DNA as sole source of carbon and energy   [Gardnerella vaginalis 1400E]"	"fid|85488855|locus|VBIGarVag244004_0075"	"SEQ00075"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00090"	"clust_0798"	"fid|85488885|locus|VBIGarVag244004_0090|   Pyruvate kinase (EC 2.7.1.40)   [Gardnerella vaginalis 1400E]"	"fid|85488885|locus|VBIGarVag244004_0090"	"SEQ00090"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00091"	"clust_0732"	"fid|85488891|locus|VBIGarVag244004_0091|   N-acetylglucosamine-1-phosphate uridyltransferase (EC 2.7.7.23) / Glucosamine-1-phosphate N-acetyltransferase (EC 2.3.1.157)   [Gardnerella vaginalis 1400E]"	"fid|85488891|locus|VBIGarVag244004_0091"	"SEQ00091"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00095"	"clust_0731"	"fid|85488899|locus|VBIGarVag244004_0095|   FIG00672472: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85488899|locus|VBIGarVag244004_0095"	"SEQ00095"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00096"	"clust_0730"	"fid|85488901|locus|VBIGarVag244004_0096|   FIG00423926: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85488901|locus|VBIGarVag244004_0096"	"SEQ00096"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00104"	"clust_0754"	"fid|85488919|locus|VBIGarVag244004_0104|   Integral membrane protein   [Gardnerella vaginalis 1400E]"	"fid|85488919|locus|VBIGarVag244004_0104"	"SEQ00104"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00111"	"clust_0755"	"fid|85488933|locus|VBIGarVag244004_0111|   FIG056164: rhomboid family serine protease   [Gardnerella vaginalis 1400E]"	"fid|85488933|locus|VBIGarVag244004_0111"	"SEQ00111"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00123"	"clust_0756"	"fid|85488957|locus|VBIGarVag244004_0123|   FIG00672187: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85488957|locus|VBIGarVag244004_0123"	"SEQ00123"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00133"	"clust_0757"	"fid|85488977|locus|VBIGarVag244004_0133|   Ribonuclease P protein component (EC 3.1.26.5)   [Gardnerella vaginalis 1400E]"	"fid|85488977|locus|VBIGarVag244004_0133"	"SEQ00133"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00168"	"clust_0758"	"fid|85489051|locus|VBIGarVag244004_0168|   FIG00424069: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85489051|locus|VBIGarVag244004_0168"	"SEQ00168"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00171"	"clust_0759"	"fid|85489057|locus|VBIGarVag244004_0171|   Polyphosphate kinase (EC 2.7.4.1)   [Gardnerella vaginalis 1400E]"	"fid|85489057|locus|VBIGarVag244004_0171"	"SEQ00171"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00198"	"clust_0760"	"fid|85489111|locus|VBIGarVag244004_0198|   Fructose-bisphosphate aldolase class II (EC 4.1.2.13)   [Gardnerella vaginalis 1400E]"	"fid|85489111|locus|VBIGarVag244004_0198"	"SEQ00198"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00208"	"clust_0761"	"fid|85489131|locus|VBIGarVag244004_0208|   hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85489131|locus|VBIGarVag244004_0208"	"SEQ00208"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00214"	"clust_0762"	"fid|85489143|locus|VBIGarVag244004_0214|   Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)   [Gardnerella vaginalis 1400E]"	"fid|85489143|locus|VBIGarVag244004_0214"	"SEQ00214"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00219"	"clust_0763"	"fid|85489153|locus|VBIGarVag244004_0219|   FIG00996186: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85489153|locus|VBIGarVag244004_0219"	"SEQ00219"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00239"	"clust_0729"	"fid|85489198|locus|VBIGarVag244004_0239|   conserved hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85489198|locus|VBIGarVag244004_0239"	"SEQ00239"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00244"	"clust_0728"	"fid|85489208|locus|VBIGarVag244004_0244|   ATPase YjeE, predicted to have essential role in cell wall biosynthesis   [Gardnerella vaginalis 1400E]"	"fid|85489208|locus|VBIGarVag244004_0244"	"SEQ00244"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00255"	"clust_0727"	"fid|85489231|locus|VBIGarVag244004_0255|   Orotidine 5'-phosphate decarboxylase (EC 4.1.1.23)   [Gardnerella vaginalis 1400E]"	"fid|85489231|locus|VBIGarVag244004_0255"	"SEQ00255"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00261"	"clust_0726"	"fid|85489243|locus|VBIGarVag244004_0261|   Transcription termination protein NusB   [Gardnerella vaginalis 1400E]"	"fid|85489243|locus|VBIGarVag244004_0261"	"SEQ00261"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00308"	"clust_0745"	"fid|85489341|locus|VBIGarVag244004_0308|   FIG00424299: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85489341|locus|VBIGarVag244004_0308"	"SEQ00308"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00309"	"clust_0744"	"fid|85489343|locus|VBIGarVag244004_0309|   tRNA (cytosine34-2'-O-)-methyltransferase (EC 2.1.1.-)   [Gardnerella vaginalis 1400E]"	"fid|85489343|locus|VBIGarVag244004_0309"	"SEQ00309"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00323"	"clust_0785"	"fid|85489372|locus|VBIGarVag244004_0323|   Permeases of the major facilitator superfamily   [Gardnerella vaginalis 1400E]"	"fid|85489372|locus|VBIGarVag244004_0323"	"SEQ00323"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00347"	"clust_0722"	"fid|85489422|locus|VBIGarVag244004_0347|   Putative ABC transport system exported protein   [Gardnerella vaginalis 1400E]"	"fid|85489422|locus|VBIGarVag244004_0347"	"SEQ00347"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00360"	"clust_0746"	"fid|85489463|locus|VBIGarVag244004_0360|   Holo-[acyl-carrier protein] synthase (EC 2.7.8.7)   [Gardnerella vaginalis 1400E]"	"fid|85489463|locus|VBIGarVag244004_0360"	"SEQ00360"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00365"	"clust_0747"	"fid|85489473|locus|VBIGarVag244004_0365|   Substrate-specific component BioY of biotin ECF transporter   [Gardnerella vaginalis 1400E]"	"fid|85489473|locus|VBIGarVag244004_0365"	"SEQ00365"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00414"	"clust_0752"	"fid|85489572|locus|VBIGarVag244004_0414|   possible phospholipase/carboxylesterase   [Gardnerella vaginalis 1400E]"	"fid|85489572|locus|VBIGarVag244004_0414"	"SEQ00414"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00435"	"clust_0016"	"fid|85489616|locus|VBIGarVag244004_0435|   Fucolectin-related protein   [Gardnerella vaginalis 1400E]"	"fid|85489616|locus|VBIGarVag244004_0435"	"SEQ00435"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00440"	"clust_0753"	"fid|85489628|locus|VBIGarVag244004_0440|   probable cation-transporting ATPase V   [Gardnerella vaginalis 1400E]"	"fid|85489628|locus|VBIGarVag244004_0440"	"SEQ00440"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00461"	"clust_0714"	"fid|85489680|locus|VBIGarVag244004_0461|   Methionyl-tRNA synthetase (EC 6.1.1.10)   [Gardnerella vaginalis 1400E]"	"fid|85489680|locus|VBIGarVag244004_0461"	"SEQ00461"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00470"	"clust_0715"	"fid|85489698|locus|VBIGarVag244004_0470|   DNA polymerase III delta prime subunit (EC 2.7.7.7)   [Gardnerella vaginalis 1400E]"	"fid|85489698|locus|VBIGarVag244004_0470"	"SEQ00470"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00471"	"clust_0716"	"fid|85489700|locus|VBIGarVag244004_0471|   Thymidylate kinase (EC 2.7.4.9)   [Gardnerella vaginalis 1400E]"	"fid|85489700|locus|VBIGarVag244004_0471"	"SEQ00471"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00480"	"clust_0717"	"fid|85489718|locus|VBIGarVag244004_0480|   HspR, transcriptional repressor of DnaK operon   [Gardnerella vaginalis 1400E]"	"fid|85489718|locus|VBIGarVag244004_0480"	"SEQ00480"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00541"	"clust_0748"	"fid|85489846|locus|VBIGarVag244004_0541|   Transcription antitermination protein NusG   [Gardnerella vaginalis 1400E]"	"fid|85489846|locus|VBIGarVag244004_0541"	"SEQ00541"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00548"	"clust_0749"	"fid|85489862|locus|VBIGarVag244004_0548|   LSU ribosomal protein L21p   [Gardnerella vaginalis 1400E]"	"fid|85489862|locus|VBIGarVag244004_0548"	"SEQ00548"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00559"	"clust_0777"	"fid|85489887|locus|VBIGarVag244004_0559|   SSU ribosomal protein S13p (S18e)   [Gardnerella vaginalis 1400E]"	"fid|85489887|locus|VBIGarVag244004_0559"	"SEQ00559"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00566"	"clust_0776"	"fid|85489901|locus|VBIGarVag244004_0566|   LSU ribosomal protein L18p (L5e)   [Gardnerella vaginalis 1400E]"	"fid|85489901|locus|VBIGarVag244004_0566"	"SEQ00566"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00569"	"clust_0775"	"fid|85489907|locus|VBIGarVag244004_0569|   LSU ribosomal protein L5p (L11e)   [Gardnerella vaginalis 1400E]"	"fid|85489907|locus|VBIGarVag244004_0569"	"SEQ00569"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00574"	"clust_0774"	"fid|85489917|locus|VBIGarVag244004_0574|   LSU ribosomal protein L22p (L17e)   [Gardnerella vaginalis 1400E]"	"fid|85489917|locus|VBIGarVag244004_0574"	"SEQ00574"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00582"	"clust_0773"	"fid|85489933|locus|VBIGarVag244004_0582|   SSU ribosomal protein S9p (S16e)   [Gardnerella vaginalis 1400E]"	"fid|85489933|locus|VBIGarVag244004_0582"	"SEQ00582"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00590"	"clust_0772"	"fid|85489951|locus|VBIGarVag244004_0590|   Integral membrane protein   [Gardnerella vaginalis 1400E]"	"fid|85489951|locus|VBIGarVag244004_0590"	"SEQ00590"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00595"	"clust_0771"	"fid|85489961|locus|VBIGarVag244004_0595|   LSU ribosomal protein L33p   [Gardnerella vaginalis 1400E]"	"fid|85489961|locus|VBIGarVag244004_0595"	"SEQ00595"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00599"	"clust_0770"	"fid|85489975|locus|VBIGarVag244004_0599|   FIG00424295: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85489975|locus|VBIGarVag244004_0599"	"SEQ00599"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00602"	"clust_0769"	"fid|85489981|locus|VBIGarVag244004_0602|   FIG00672191: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85489981|locus|VBIGarVag244004_0602"	"SEQ00602"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00618"	"clust_0767"	"fid|85490017|locus|VBIGarVag244004_0618|   Glucose-6-phosphate 1-dehydrogenase (EC 1.1.1.49)   [Gardnerella vaginalis 1400E]"	"fid|85490017|locus|VBIGarVag244004_0618"	"SEQ00618"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00623"	"clust_0766"	"fid|85490027|locus|VBIGarVag244004_0623|   Ribonucleotide reduction protein NrdI   [Gardnerella vaginalis 1400E]"	"fid|85490027|locus|VBIGarVag244004_0623"	"SEQ00623"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00634"	"clust_0795"	"fid|85490049|locus|VBIGarVag244004_0634|   FIG00672518: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85490049|locus|VBIGarVag244004_0634"	"SEQ00634"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00639"	"clust_0765"	"fid|85490059|locus|VBIGarVag244004_0639|   FIG00672300: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85490059|locus|VBIGarVag244004_0639"	"SEQ00639"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00645"	"clust_0764"	"fid|85490071|locus|VBIGarVag244004_0645|   ABC transporter permease protein   [Gardnerella vaginalis 1400E]"	"fid|85490071|locus|VBIGarVag244004_0645"	"SEQ00645"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00656"	"clust_0803"	"fid|85490096|locus|VBIGarVag244004_0656|   Enolase (EC 4.2.1.11)   [Gardnerella vaginalis 1400E]"	"fid|85490096|locus|VBIGarVag244004_0656"	"SEQ00656"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00665"	"clust_0802"	"fid|85490114|locus|VBIGarVag244004_0665|   Xanthine/uracil permease family   [Gardnerella vaginalis 1400E]"	"fid|85490114|locus|VBIGarVag244004_0665"	"SEQ00665"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00706"	"clust_0743"	"fid|85490200|locus|VBIGarVag244004_0706|   FIG00672025: hypothetical protein   [Gardnerella vaginalis 1400E]"	"fid|85490200|locus|VBIGarVag244004_0706"	"SEQ00706"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00718"	"clust_0790"	"fid|85490226|locus|VBIGarVag244004_0718|   UDP-N-acetylmuramoylalanyl-D-glutamate--L-ornithine ligase   [Gardnerella vaginalis 1400E]"	"fid|85490226|locus|VBIGarVag244004_0718"	"SEQ00718"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00756"	"clust_0741"	"fid|85490302|locus|VBIGarVag244004_0756|   Cell division protein FtsQ   [Gardnerella vaginalis 1400E]"	"fid|85490302|locus|VBIGarVag244004_0756"	"SEQ00756"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00758"	"clust_0740"	"fid|85490306|locus|VBIGarVag244004_0758|   SSU ribosomal protein S7p (S5e)   [Gardnerella vaginalis 1400E]"	"fid|85490306|locus|VBIGarVag244004_0758"	"SEQ00758"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00760"	"clust_0739"	"fid|85490310|locus|VBIGarVag244004_0760|   Translation elongation factor Tu   [Gardnerella vaginalis 1400E]"	"fid|85490310|locus|VBIGarVag244004_0760"	"SEQ00760"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00761"	"clust_0043"	"fid|85490314|locus|VBIGarVag244004_0761|   Exodeoxyribonuclease VII large subunit (EC 3.1.11.6)   [Gardnerella vaginalis 1400E]"	"fid|85490314|locus|VBIGarVag244004_0761"	"SEQ00761"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00778"	"clust_0004"	"fid|85490350|locus|VBIGarVag244004_0778|   LPXTG-motif cell wall anchor domain protein   [Gardnerella vaginalis 1400E]"	"fid|85490350|locus|VBIGarVag244004_0778"	"SEQ00778"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00785"	"clust_0004"	"fid|85490364|locus|VBIGarVag244004_0785|   LPXTG-motif cell wall anchor domain protein   [Gardnerella vaginalis 1400E]"	"fid|85490364|locus|VBIGarVag244004_0785"	"SEQ00785"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00800"	"clust_0788"	"fid|85490396|locus|VBIGarVag244004_0800|   Cell division protein FtsZ (EC 3.4.24.-)   [Gardnerella vaginalis 1400E]"	"fid|85490396|locus|VBIGarVag244004_0800"	"SEQ00800"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00801"	"clust_0789"	"fid|85490398|locus|VBIGarVag244004_0801|   Conserved protein DUF552   [Gardnerella vaginalis 1400E]"	"fid|85490398|locus|VBIGarVag244004_0801"	"SEQ00801"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00823"	"clust_0786"	"fid|85490444|locus|VBIGarVag244004_0823|   Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)   [Gardnerella vaginalis 1400E]"	"fid|85490444|locus|VBIGarVag244004_0823"	"SEQ00823"	"Gardnerella vaginalis 1400E"
"GV06|SEQ00834"	"clust_0787"	"fid|85490466|locus|VBIGarVag244004_0834|   Dihydrofolate reductase (EC 1.5.1.3)   [Gardnerella vaginalis 1400E]"	"fid|85490466|locus|VBIGarVag244004_0834"	"SEQ00834"	"Gardnerella vaginalis 1400E"
